UPM,NVIVI,NHOGA,AÑO,DPTO,AREA,L02,P02,P03,P04,P04A,P04B,P05C,P05P,P05M,P06,P08D,P08M,P08A,P09,A01,A01A,A02,A03,A04,A04B,A04A,A05,A07,A08,A10,A11A,A11M,A11S,A12,A13REC,A14REC,A15,A16,A17A,A17M,A17S,A18,B01REC,B02REC,B03LU,B03MA,B03MI,B03JU,B03VI,B03SA,B03DO,B04,B05,B06,B07A,B07M,B07S,B08,B09A,B09M,B09S,B10,B11,B12,B12A,B12B,B12C,B13,B14,B15,B16G,B16U,B16D,B16T,B17,B18AG,B18AU,B18BG,B18BU,B19,B20G,B20U,B20D,B20T,B21,B22,B23,B24,B25,B26,B271,B272,B28,B29,B30,B31,C01REC,C02REC,C03,C04,C05,C06,C07,C08,C09,C101,C102,C11G,C11U,C11D,C11T,C12,C13AG,C13AU,C13BG,C13BU,C14,C14A,C14B,C14C,C15,C16REC,C17REC,C18,C18A,C18B,C19,D01,D02,D03,D04,D05,E01A,E01B,E01C,E01D,E01E,E01F,E01G,E01H,E01I,E01J,E01K,E01L,E01M,ED01,ED02,ED03,ED0504,ED06C,ED08,ED09,ED10,ED11F1,ED11F1A,ED11GH1,ED11GH1A,S01A,S01B,S02,S03,S03A,S03B,S03C,S04,S05,S06,S07,S08,S09,CATE_PEA,TAMA_PEA,OCUP_PEA,RAMA_PEA,HORAB,HORABC,HORABCO,PEAD,PEAA,TIPOHOGA,FACTOR,NJEF,NCON,NPAD,NMAD,añoest,ra06ya09,e01aimde,e01bimde,e01cimde,e01dde,e01ede,e01fde,e01gde,e01hde,e01ide,e01jde,e01kde,e01lde,e01mde,e01kjde,e02bde,ingrevasode,ingrealmuerzode,ipcm,pobrezai,pobnopoi,quintili,decili,quintiai,decilai,informalidad,ID_PERSONA,PET,NIVEL_EDUCATIVO_REC,TRAMO_EDAD,INGPRINC,INGTOT,INFORMAL_LABORAL,LN_INGPRINC
5848,79,1,2025,3,6,4,18,3,1,1, ,0,1,2,1,21,3,2007,5,6,3,1, , , ,1, , , , , , , , , , , , , , , , ,5,8,12,12,12,12,0,12,0,3,12,72,3,0,0,2,3,0,0,6, ,2,6, , ,88,1,4,2500000,5, ,2500000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,11,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,2,5,8,72,72,72,1,1,2,193,606, ,606,8888,12, ,"2491020,114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2779154,75095785",3,0,5,9,5,9,1,5848_79_1_4,1,3. Educación Media,15-24,2491020.114,2779154.75095785,0,14.728202868880524
5848,79,1,2025,3,6,5,16,3,1,1, ,0,1,2,6,9,1,2009,5,6,3,1, , , ,1, , , , , , , , , , , , , , , , ,5,8,5,5,5,5,0,5,0,3,12,30,0,3,0,10,0,3,0,6, ,6, , , ,88,1,4,600000,5, ,600000,6, , , , ,1,15000,2,22,330000,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,930000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,901, ,3,1, ,6,6,6,6,7, , ,1,1, , ,6,1, , , , ,6,10,5,8,30,30,30,1,1,2,193,606, ,606,8888,10, ,"926659,482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2779154,75095785",3,0,5,9,5,9,1,5848_79_1_5,1,3. Educación Media,15-24,926659.482,2779154.75095785,0,13.739341443731243
5848,89,1,2025,3,6,2,65,1,1,1, ,0,0,0,6,7,7,1960,4,6,3,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,8,8,8,8,8,8,0,1, , ,20,0,0,10,1,0,0,6, ,6, , , ,88,1,4,250000,3, ,1000000,6, , , , ,1,20000,2,26,520000,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,1520000,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,306, , , , , , , , ,7, , ,1,6,1, ,6,4, , , , ,6,10,9,8,48,48,48,1,1,4,139,306,8888, , ,6, ,"1514540,229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"974116,407327584",3,0,2,3,3,5,1,5848_89_1_2,1,2. Educación Básica,65+,1514540.229,974116.407327584,0,14.230622471658553
5848,89,1,2025,3,6,7,40,3,1,1, ,0,0,2,1,1,5,1985,5,6,3,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,8,8,8,8,0,0,0,1, , ,2,0,0,1,2,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,7, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,306, ,19, ,1, , , , ,7, , ,1,1, , ,6,5, , , , ,4,1,9,8,32,32,32,1,1,4,139,306, , , ,6, ,"1195689,655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"974116,407327584",3,0,2,3,3,5,1,5848_89_1_7,1,2. Educación Básica,25-49,1195689.655,974116.407327584,0,13.994233694034499
5848,100,1,2025,3,6,1,45,1,1,1, ,2,0,0,6,10,5,1980,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,8,6,6,6,6,6,0,0,1, , ,0,3,0,10,0,3,0,6, ,6, , , ,88,2,4,1000000,5, ,1000000,6, , , , ,1,200000,5, ,200000,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,1200000,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,304, ,19, ,6, , , , ,7, , ,1,6, , ,6,1, , , , ,6,10,5,8,30,30,30,1,1,2,159,304,606, , ,4, ,"1195689,655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1470702,26436781",3,0,3,5,4,7,1,5848_100_1_1,1,2. Educación Básica,25-49,1195689.655,1470702.26436781,0,13.994233694034499
5848,100,1,2025,3,6,2,38,2,1,1, ,1,0,0,1,11,12,1986,2,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,7,4,9,9,9,9,9,0,0,1, , ,7,0,0,11,0,2,0,6, ,2,6, , ,88,2,4,150000,2,20,3000000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,2,5,2,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,606, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,11,7,4,45,45,45,1,1,2,159,304, , , ,12, ,"2989224,137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1470702,26436781",3,0,3,5,4,7,1,5848_100_1_2,1,3. Educación Media,25-49,2989224.137,1470702.26436781,0,14.910524425741388
5848,116,1,2025,3,6,1,30,1,1,1, ,2,0,0,6,25,2,1995,2,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,8,2,2,2,0,2,0,2,0,1, , ,2,0,0,2,2,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,25,1, ,11,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2002,7,19, ,2, , , , ,7, , ,1,6, , ,6,5, , , , ,4,2,8,2,8,8,8,4,1,2,185,2002,903, , ,14, ,"2491020,114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3354909,87931034",3,0,5,9,5,10,1,5848_116_1_1,1,4. Superior / Universitaria,25-49,2491020.114,3354909.87931034,0,14.728202868880524
5848,116,1,2025,3,6,2,35,2,1,1, ,1,0,0,1,8,4,1990,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,6,12,12,12,12,12,12,0,1, , ,7,0,0,8,9,4,0,1,1,2,6, , ,18,1,4,4873000,5, ,4873000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,3,1,11,4873000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,1, , , , ,1, ,1,3, , , , , , , , , ,2,8,5,6,72,72,72,1,1,2,185,2002, , , ,12, ,"4855496,408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3354909,87931034",3,0,5,9,5,10,2,5848_116_1_2,1,3. Educación Media,25-49,4855496.408,3354909.87931034,0,15.395621901236641
5865,2,1,2025,3,1,1,53,1,1,1, ,2,0,0,1,5,2,1972,1,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,5,8,8,8,8,8,8,0,1, , ,25,0,0,2,25,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,5000000,0,0,0,1500000,0,0,0,0,0,0,0,0,0.0,1,1,606, , , , , , , , ,7, , ,3, , , , , , , , , ,3,2,7,5,48,48,48,1,1,4,80,606,2103, , ,12, ,5000000,0,0,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,"3143775,6",3,0,5,9,4,8,1,5865_2_1_1,1,3. Educación Media,50-64,5000000.0,3143775.6,0,15.424948470398375
5865,2,1,2025,3,1,4,25,3,1,1, ,0,1,2,1,12,2,2000,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,8,8,8,8,8,8,0,1, , ,5,0,0,2,5,0,0,6, ,2,6, , ,88,1,4,3000000,5, ,3000000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2002,7,19, ,1, , , , ,7, , ,3, , , , , , , , , ,2,2,5,5,48,48,48,1,1,4,80,606, ,606,8888,14, ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3143775,6",3,0,5,9,4,8,1,5865_2_1_4,1,4. Superior / Universitaria,25-49,3000000.0,3143775.6,0,14.914122846632385
5865,3,1,2025,3,1,2,45,2,1,1, ,1,0,0,6,24,3,1980,1,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,5,5,5,5,5,5,5,1, , ,12,0,0,2,12,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,502, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,4,2,5,5,35,35,35,1,1,2,108,502, , , ,8, ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3688333,33333333",3,0,5,9,5,9,2,5865_3_1_2,1,2. Educación Básica,25-49,3000000.0,3688333.33333333,0,14.914122846632385
5865,3,1,2025,3,1,3,27,3,1,1, ,0,1,2,1,4,8,1997,5,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,9,9,9,9,9,9,0,1, , ,2,0,0,2,2,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,3,4,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,15,6, , ,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2404,14,16,1, , , , , ,7, , ,3, , , , , , , , , ,3,2,5,5,54,54,54,1,1,2,108,502, ,502,8888,16, ,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3688333,33333333",3,0,5,9,5,9,2,5865_3_1_3,1,4. Superior / Universitaria,25-49,7000000.0,3688333.33333333,0,15.761420707019587
5865,3,1,2025,3,1,4,26,3,1,1, ,0,1,2,1,27,7,1998,5,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,9,9,9,9,9,9,0,1, , ,2,0,0,2,2,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2404,14,16,2, , , , , ,7, , ,3, , , , , , , , , ,3,2,5,5,54,54,54,1,1,2,108,502, ,502,8888,16, ,7000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3688333,33333333",3,0,5,9,5,9,2,5865_3_1_4,1,4. Superior / Universitaria,25-49,7000000.0,3688333.33333333,0,15.761420707019587
5865,12,1,2025,3,1,3,31,3,1,1, ,0,1,2,6,9,10,1993,5,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,2,8,12,12,12,12,12,0,12,1, , ,1,0,0,7,1,1,0,6, ,1,6, , ,88,1,4,4000000,5, ,4000000,6, , , , ,1,150000,3, ,600000,6, , ,6, ,3, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4600000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2406,1,18,1, , , , , ,7, , ,3, , , , , , , , , ,1,7,2,8,72,72,72,1,1,2,74,2102, ,2102,8888,18, ,4600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3888242,73545006",3,0,5,9,5,9,1,5865_12_1_3,1,4. Superior / Universitaria,25-49,4600000.0,3888242.73545006,0,15.341566861459324
5865,12,1,2025,3,1,4,27,3,1,1, ,0,1,2,6,21,7,1997,5,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,2,8,12,0,16,10,12,0,0,1, , ,2,0,0,11,2,0,0,6, ,1,6, , ,88,3,4,5200000,5, ,5200000,6, , , , ,6, , , , ,6, , ,6, ,3, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,5200000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2406,1,19, ,14, , , , ,7, , ,3, , , , , , , , , ,1,11,2,8,50,50,50,1,1,2,74,2102, ,2102,8888,18, ,5200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3888242,73545006",3,0,5,9,5,9,1,5865_12_1_4,1,4. Superior / Universitaria,25-49,5200000.0,3888242.73545006,0,15.464169183551656
5865,15,1,2025,3,1,1,31,1,1,1, ,2,0,0,1,13,4,1993,2,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,7,4,10,10,10,10,10,5,0,1, , ,20,0,0,2,1,0,0,6, ,2,6, , ,88,1,4,2800000,5, ,2800000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,407, ,19, ,15, , , , ,7, , ,3, , , , , , , , , ,2,2,7,4,55,55,55,1,1,4,114,407,903, , ,7, ,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"705870,4",2,1,1,1,1,1,1,5865_15_1_1,1,2. Educación Básica,25-49,2800000.0,705870.4,0,14.845129975145433
5865,17,1,2025,3,1,1,53,1,1,1, ,0,0,0,6,26,10,1971,4,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,10,0,5,10,10,10,6,3,9,66,0,2,0,1,0,2,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,11,8400000,0,0,300000,0,0,0,0,0,0,0,0,0,1.0,1,1,604, , , , , , , , ,7, , ,1,6,6, ,1, ,1,3,1,1,4,1,5,5,66,66,66,1,1,3,94,604,8888, , ,10, ,8400000,0,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,"4373333,33333333",3,0,5,10,5,9,1,5865_17_1_1,1,3. Educación Media,50-64,8400000.0,4373333.33333333,0,15.943742263813542
5865,17,1,2025,3,1,2,22,3,1,1, ,0,0,1,1,23,4,2002,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,9,4,9,9,9,9,9,9,0,1, , ,2,0,0,11,2,0,0,6, ,2,6, , ,88,1,4,80000,2,24,1920000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,11,1920000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,2,11,9,4,54,54,54,1,1,3,94,604, , , ,12, ,1920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4373333,33333333",3,0,5,10,5,9,1,5865_17_1_2,1,3. Educación Media,15-24,1920000.0,4373333.33333333,0,14.467835744003965
5865,17,1,2025,3,1,3,20,3,1,1, ,0,0,1,1,29,4,2004,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,4,5,8,8,8,8,8,0,0,1, , ,1,0,0,2,1,0,0,6, ,2,6, , ,88,2,4,75000,2,20,1500000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,11,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,2,4,5,40,40,40,1,1,3,94,604, , , ,12, ,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4373333,33333333",3,0,5,10,5,9,1,5865_17_1_3,1,3. Educación Media,15-24,1500000.0,4373333.33333333,0,14.22097566607244
5865,17,2,2025,3,1,1,34,1,1,1, ,0,0,0,1,1,3,1991,5,6,30,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,9,9,9,9,9,9,0,1, , ,3,0,0,2,3,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,99999999999,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,3,2,5,5,54,54,54,1,1,1,144,903,8888, , ,12, ,"2537035,036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2537035,03620496",3,0,4,8,4,7,1,5865_17_2_1,1,3. Educación Media,25-49,2537035.036,2537035.03620496,0,14.746506648497887
5865,31,1,2025,3,1,1,43,1,1,1, ,2,0,0,1,29,9,1981,2,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,8,8,8,8,8,8,8,5,0,1, , ,2,0,0,6,2,0,0,6, ,1,6, , ,12,1,4,1800000,5, ,1800000,6, , , , ,6, , , , ,6, , ,1,400000,3, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,10,6, , ,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,502, ,19, ,15, , , , ,7, , ,3, , , , , , , , , ,1,6,8,8,45,45,45,1,1,2,83,502,306, , ,8, ,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2133333,33333333",3,0,4,7,3,6,1,5865_31_1_1,1,2. Educación Básica,25-49,1800000.0,2133333.33333333,0,14.403297222866392
5865,31,1,2025,3,1,2,42,2,1,1, ,1,0,0,6,1,10,1982,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,5,2,2,2,2,2,6,0,1, , ,0,3,0,1,0,3,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,3,1,1,800000,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,306, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,4,1,9,5,16,16,16,1,1,2,83,502, , , ,6, ,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2133333,33333333",3,0,4,7,3,6,1,5865_31_1_2,1,2. Educación Básica,25-49,800000.0,2133333.33333333,0,13.592367006650065
5865,31,1,2025,3,1,3,21,3,1,1, ,0,1,2,6,1,10,2003,5,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,2,7,4,4,4,4,4,0,0,1, , ,0,3,0,2,0,3,0,6, ,2,6, , ,88,2,4,3200000,5, ,3200000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,11,3200000,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,2103,3,19, ,1, , , , ,7, , ,3, , , , , , , , , ,2,2,2,7,20,20,20,1,1,2,83,502, ,502,8888,15, ,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2133333,33333333",3,0,4,7,3,6,1,5865_31_1_3,1,4. Superior / Universitaria,15-24,3200000.0,2133333.33333333,0,14.978661367769956
5865,34,1,2025,3,1,1,77,1,1,1, ,0,0,0,6,10,10,1947,4,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,5,3,3,3,3,3,0,0,1, , ,50,0,0,1,50,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,200000,0,0,0,0,200000,0,0,0,0,680000,0,0,1.0,1,1,306, , , , , , , , ,7, , ,1,6, , ,1, ,1,4,1,6,4,1,7,5,15,15,15,1,1,4,99,306,8888, , ,6, ,200000,0,0,0,0,200000,0,0,0,0,680000,0,0,0,0,0,0,"493333,333333333",2,1,1,1,1,1,1,5865_34_1_1,1,2. Educación Básica,65+,200000.0,493333.333333333,0,12.206072645530174
5865,41,1,2025,3,1,1,59,1,1,1, ,2,0,0,1,17,2,1966,1,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,7,8,8,8,8,8,8,8,1, , ,9,0,0,4,9,0,0,1,1,2,6, , ,18,88,4,3500000,5, ,3500000,1,1500000,5,0, ,6, , , , ,6, , ,1,200000,1, , ,1,4,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,606, , , , , , , , ,1, ,1,3, , , , , , , , , ,2,4,5,7,56,56,56,1,1,4,96,606,606, , ,12, ,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2850000,3,0,4,8,4,8,2,5865_41_1_1,1,3. Educación Media,50-64,5000000.0,2850000.0,0,15.424948470398375
5865,41,1,2025,3,1,2,56,2,1,1, ,1,0,0,6,23,4,1968,1,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,4,6,8,8,8,8,8,0,0,1, , ,25,0,0,2,37,0,0,1,1,1,6, , ,45,2,4,3500000,5, ,3500000,6, , , , ,6, , , , ,6, , ,6, ,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,606, , , , , , , , ,1, ,1,1,6, , ,1, ,1,1,1,6,1,2,4,6,40,40,40,1,1,4,96,606, , , ,12, ,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2850000,3,0,4,8,4,8,2,5865_41_1_2,1,3. Educación Media,50-64,3500000.0,2850000.0,0,15.068273526459642
5865,41,1,2025,3,1,3,29,3,1,1, ,4,1,2,1,15,1,1996,2,6,1,1, , , ,2, , , , , , , , , , , , , , , , ,3,8,3,3,3,3,3,0,0,1, , ,0,8,0,2,0,8,0,6, ,2,6, , ,88,2,4,600000,5, ,600000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,2,5,2,1,4,5,12,1, ,2,6, ,2, , ,800000,5, ,800000,6, , , , ,4,1,1,1,0, , , , , , ,6, ,2,1,7,600000,800000,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2405,1,12,2, , , , , ,7, , ,1,1, , ,1, ,1,4,1,6,2,2,3,8,15,27,27,1,1,4,96,606, ,606,8888,17, ,600000,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2850000,3,0,4,8,4,8,1,5865_41_1_3,1,4. Superior / Universitaria,25-49,600000.0,2850000.0,0,13.304684934198283
5865,43,1,2025,3,1,1,40,1,1,1, ,0,0,0,6,20,11,1984,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,5,5,5,5,5,5,5,1, , ,1,0,0,2,1,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,706, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,4,2,5,5,35,35,35,1,1,4,90,706,8888, , ,12, ,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"816666,666666667",2,1,1,2,1,1,1,5865_43_1_1,1,3. Educación Media,25-49,500000.0,816666.666666667,0,13.122363377404328
5865,43,1,2025,3,1,4,28,9,1,1, ,0,0,0,6,25,1,1997,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,8,8,8,8,8,8,0,1, , ,3,0,0,10,3,0,0,6, ,6, , , ,88,1,4,1200000,5, ,1200000,6, , , , ,1,600000,5, ,600000,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,6,10,9,8,48,48,48,1,1,4,90,706, , , ,12, ,1800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"816666,666666667",2,1,1,2,1,1,1,5865_43_1_4,1,3. Educación Media,25-49,1800000.0,816666.666666667,0,14.403297222866392
5865,48,1,2025,3,1,1,61,1,1,1, ,0,0,0,1,6,9,1963,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,6,1,2,2,2,2,2,2,2,1, , ,40,0,0,1,40,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,0,0,0,0,0,0,0,0,0,0,0,0,1000000,0.0,1,1,606, , , , , , , , ,7, , ,3, , , , , , , , , ,4,1,6,1,14,14,14,1,1,1,98,606,8888, , ,12, ,4740000,0,0,0,0,0,0,0,0,0,0,0,1000000,0,0,0,0,"6656666,66666667",3,0,5,10,5,10, ,5865_48_1_1,1,3. Educación Media,50-64,4740000.0,6656666.66666667,0,15.371547693671259
5865,57,1,2025,3,1,3,46,3,1,1, ,0,1,2,1,1,5,1978,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,5,5,0,5,5,0,0,1, , ,25,0,0,1,25,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,3, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,306, ,19, ,14, , , , ,7, , ,3, , , , , , , , , ,4,1,9,8,20,20,20,1,1,4,112,606, ,606,8888,6, ,1600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1986666,66666667",3,0,3,6,3,6,1,5865_57_1_3,1,2. Educación Básica,25-49,1600000.0,1986666.66666667,0,14.28551418721001
